# dt controlx controly u_esc u_steer dw wperiod gx gy gz ax ay az
0.010 0 0 0 0 0 12584 -0.019175 -0.000533 0.004794 -0.009277 0.026855 1.008301
0.010 0 0 0 0 1 14298 -0.021305 0.006392 0.005859 -0.008301 0.026855 1.007812
0.010 0 0 0 0 1 14984 -0.023968 -0.001065 0.009055 -0.005371 0.026367 1.007812
0.010 0 0 0 0 0 14984 -0.021305 0.003196 0.006392 -0.006348 0.023926 1.007812
0.010 0 0 0 0 1 16712 -0.023436 0.002131 0.004794 -0.006348 0.022949 1.009766
0.010 0 0 0 0 0 16712 -0.016512 -0.000533 0.004261 -0.005859 0.021484 1.009277
0.010 0 0 0 0 1 19608 -0.011718 -0.002131 0.007457 -0.006348 0.022949 1.010254
0.010 0 0 0 0 0 19608 -0.012251 0.001065 0.009055 -0.005859 0.024902 1.010742
0.010 0 0 0 0 1 22232 -0.014381 -0.006392 0.008522 -0.007812 0.024414 1.010254
0.010 0 0 0 0 0 22232 -0.017577 0.011185 0.007457 -0.012207 0.024902 1.002930
0.010 0 0 0 0 0 22232 -0.025034 0.006924 0.005326 -0.006836 0.024414 1.009766
0.010 0 0 0 0 0 22232 -0.017577 -0.008522 0.007457 -0.001953 0.026367 1.012695
0.010 0 0 0 0 1 34979 -0.023968 -0.003196 0.006392 -0.005859 0.022949 1.006348
0.010 0 0 0 0 0 34979 -0.026099 -0.001598 0.005326 -0.010254 0.023438 1.013184
0.010 0 0 0 0 0 34979 -0.014381 -0.008522 0.005859 -0.008789 0.023438 1.008789
0.010 0 0 0 0 0 34979 -0.023968 0.018109 0.005859 -0.011719 0.021973 1.004883
0.010 0 0 0 0 0 34979 -0.015979 0.005859 0.006924 -0.001465 0.022461 1.009277
0.010 0 0 0 0 0 34979 -0.011718 -0.003728 0.007457 -0.003418 0.025391 1.010742
0.010 0 0 0 0 0 34979 -0.022903 -0.002663 0.006392 -0.008789 0.023438 1.011230
0.010 0 0 0 0 0 0 -0.015979 -0.007989 0.006924 -0.009766 0.023438 1.011230
0.010 0 0 0 0 0 0 -0.020240 -0.005859 0.004794 -0.006348 0.024902 1.011230
0.010 0 0 0 0 0 0 -0.019175 0.000000 0.005326 -0.003906 0.024902 1.008789
0.010 0 0 0 0 0 0 -0.017577 0.001598 0.006924 -0.003906 0.024902 1.007324
0.010 0 0 0 0 0 0 -0.019707 0.003196 0.006392 -0.004395 0.024414 1.008789
0.010 0 0 0 0 0 0 -0.017044 0.000533 0.005859 -0.006348 0.023926 1.012207
0.010 0 0 0 0 0 0 -0.017577 -0.003728 0.005326 -0.007812 0.023438 1.010254
0.010 0 0 0 0 0 0 -0.016512 -0.002663 0.004794 -0.007324 0.023926 1.009766
0.010 0 0 0 0 0 0 -0.015979 -0.001598 0.004794 -0.005859 0.023926 1.010254
0.010 0 0 0 0 0 0 -0.019175 0.000000 0.005326 -0.004883 0.024902 1.009766
0.010 0 0 0 0 0 0 -0.019707 0.001598 0.006392 -0.005859 0.024902 1.008301
0.010 0 0 0 0 0 0 -0.017044 0.001065 0.006924 -0.006348 0.023926 1.009766
0.010 0 0 0 0 0 0 -0.018109 -0.000533 0.005859 -0.006348 0.023926 1.011230
0.010 0 0 0 0 0 0 -0.018642 -0.002131 0.004794 -0.007324 0.023438 1.010254
0.010 0 0 0 0 0 0 -0.017044 -0.003196 0.004794 -0.007324 0.023438 1.008789
0.010 0 0 0 0 0 0 -0.017044 -0.001065 0.005859 -0.005859 0.023926 1.009766
0.010 0 0 0 0 0 0 -0.019175 0.000000 0.006392 -0.005859 0.023926 1.009766
0.010 1353 0 5 0 0 0 -0.017577 0.001065 0.005859 -0.006348 0.024414 1.008789
0.010 1432 0 5 0 0 0 -0.018109 0.000000 0.005859 -0.006348 0.024414 1.009277
0.010 1432 0 5 0 0 0 -0.017577 -0.000533 0.005326 -0.006348 0.024414 1.010742
0.010 1432 0 5 0 0 0 -0.019707 -0.001598 0.004794 -0.006348 0.024414 1.009766
0.010 1591 0 6 0 0 0 -0.018642 -0.001065 0.005859 -0.006348 0.023926 1.009277
0.010 5250 0 20 0 0 0 -0.017577 -0.000533 0.005859 -0.006348 0.023926 1.009277
0.010 8033 0 31 0 0 0 -0.017044 0.000533 0.005326 -0.005859 0.023926 1.009766
0.010 8829 0 34 0 0 0 -0.018109 0.001598 0.005859 -0.005859 0.023926 1.010254
0.010 8829 0 34 0 0 0 -0.018109 -0.001598 0.004794 -0.018066 0.023926 1.012207
0.010 11851 0 46 0 1 0 -0.002131 -0.039947 0.012251 -0.055176 0.019043 1.030273
0.010 15947 0 62 0 2 5646 -0.025034 -0.049535 0.000000 -0.037598 0.021484 1.021484
0.010 16623 0 64 0 2 4037 0.012783 -0.029827 0.002131 -0.022461 0.024902 1.004883
0.010 16703 0 65 0 3 3072 -0.008522 -0.013316 0.000533 -0.008789 0.015137 1.000977
0.010 16703 0 65 0 4 2385 0.018642 -0.003728 0.002663 0.001465 0.029785 0.994629
0.010 16862 0 65 0 6 1831 0.031425 0.011718 0.007457 -0.005859 0.032715 0.983887
0.010 16941 0 66 0 5 1647 -0.023436 0.044741 0.012783 0.002441 0.038574 0.986816
0.010 16941 0 66 0 7 1558 0.036219 0.032491 0.022371 0.018066 0.024414 1.003906
0.010 16941 0 66 0 6 1486 -0.066579 0.041545 0.009587 0.005371 0.040527 0.982910
0.010 16941 0 66 0 7 1453 -0.128897 0.059122 -0.003196 -0.000977 0.023926 1.010254
0.010 17021 0 66 0 8 1358 0.144876 0.011185 0.022371 0.003418 0.011719 1.021484
0.010 17021 0 66 0 7 1354 -0.151800 0.006392 -0.002131 -0.019043 0.050293 0.999023
0.010 17021 0 66 0 8 1288 -0.076166 0.012251 -0.001598 -0.020996 -0.000977 1.025391
0.010 17021 0 66 0 7 1286 0.154463 -0.018642 0.012783 -0.004395 0.040527 1.016113
0.010 17021 0 66 0 8 1253 -0.236489 0.000533 -0.003196 -0.023438 0.021973 1.013672
0.010 17021 0 66 0 8 1215 0.140082 -0.000533 0.007989 0.010254 -0.026855 1.015137
0.010 17021 0 66 0 9 1199 -0.075634 0.009055 -0.002663 -0.011719 0.055176 0.990234
0.010 17021 0 66 0 8 1227 -0.071373 0.038350 -0.011185 -0.012695 -0.027832 1.020020
0.010 17021 0 66 0 8 1178 0.076166 0.010653 0.009055 -0.001465 0.049316 1.007324
0.010 17021 0 66 0 9 1159 -0.147539 -0.011185 0.004261 -0.005371 0.026367 1.018555
0.010 17021 0 66 0 8 1134 0.128897 -0.020240 0.025034 0.005859 0.041504 1.010742
0.010 17021 0 66 0 9 1132 -0.151800 -0.005326 0.002663 -0.017578 0.032227 1.017578
0.010 17021 0 66 0 9 1109 0.154996 -0.015979 0.004261 0.019531 0.019531 1.006836
0.010 17021 0 66 0 9 1105 -0.181095 0.015446 -0.005859 -0.020020 0.041016 1.011719
0.010 17021 0 66 0 9 1097 0.137952 -0.001065 0.011185 0.010742 0.001465 1.006348
0.010 17021 0 66 0 9 1092 -0.129430 0.012783 0.003196 -0.012207 0.053223 1.009277
0.010 17021 0 66 0 9 1084 0.089482 0.007989 0.003196 -0.005859 -0.017090 1.015137
0.010 17021 0 66 0 9 1077 -0.101200 0.005859 -0.002131 -0.013672 0.053223 1.018066
0.010 17021 0 66 0 9 1073 0.028762 -0.001598 -0.004261 -0.007812 -0.020020 1.017090
0.010 17021 0 66 0 9 1062 -0.067644 -0.006924 0.006924 -0.007812 0.057617 1.000977
0.010 17021 0 66 0 9 1056 -0.164051 0.007457 0.007457 -0.013184 0.026367 1.018066
0.010 17021 0 66 0 10 1064 0.146474 -0.009055 0.011185 0.007812 0.047363 0.999512
0.010 17021 0 66 0 9 1063 -0.163518 0.001598 0.000000 -0.015625 0.020020 1.017090
0.010 17021 0 66 0 10 1082 0.158192 -0.004261 0.011718 0.006348 0.043457 0.995117
0.010 17021 0 66 0 9 1074 -0.182693 -0.000533 -0.000533 -0.016113 0.020508 1.019531
0.010 17021 0 66 0 9 1077 0.151268 0.001598 0.010120 0.000977 0.038574 1.001953
0.010 17021 0 66 0 10 1035 -0.161920 0.005859 -0.008522 -0.016113 0.019043 1.021973
0.010 17021 0 66 0 10 1035 0.152865 -0.002131 0.029295 -0.003418 0.046875 1.000000
0.010 17021 0 66 0 9 1043 -0.176834 -0.005859 0.005859 -0.009277 0.016113 1.022461
0.010 17021 0 66 0 10 1065 0.182160 -0.017577 0.026099 0.000977 0.042969 1.000000
0.010 17021 0 66 0 9 1053 -0.177899 0.001598 0.001065 -0.012695 0.016113 1.023438
0.010 17021 0 66 0 10 1018 0.160855 -0.003728 0.026099 -0.008301 0.049805 0.996094
0.010 17021 0 66 0 10 1025 -0.169910 -0.003728 0.004261 -0.013672 0.006836 1.020508
0.010 17021 0 66 0 9 1022 0.160855 -0.004794 0.028230 -0.002441 0.053223 0.994629
0.010 17021 0 66 0 10 1041 -0.165116 -0.003196 0.009587 -0.014160 -0.003906 1.026367
0.010 17021 0 66 0 10 1014 0.121440 -0.006392 0.006924 -0.009766 0.050781 0.991211
0.010 17021 0 66 0 10 1020 -0.140615 0.002131 0.009587 -0.009277 -0.008301 1.017578
0.010 17021 0 66 0 10 1035 0.077764 0.011185 0.022371 -0.009277 0.054688 0.993652
0.010 17021 0 66 0 9 1033 -0.090015 -0.008522 0.005859 0.000977 -0.022461 1.025391
0.010 17021 0 66 0 10 1001 0.030893 0.001598 0.010120 -0.006348 0.059082 0.996094
0.010 17021 0 66 0 10 1012 -0.056992 -0.001598 0.001598 -0.008301 -0.026367 1.019531
0.010 17021 0 66 0 10 1025 -0.025566 0.004794 0.006392 -0.007812 0.064453 1.001465
0.010 17021 0 66 0 10 998 0.003728 -0.009587 0.011718 0.001953 -0.023438 1.019043
0.010 17021 0 66 0 10 1008 -0.091613 0.005859 0.003196 -0.007812 0.065430 1.000488
0.010 17021 0 66 0 10 1026 0.050600 -0.006392 0.004794 -0.003418 -0.022461 1.010742
0.010 17021 0 66 0 10 989 -0.139017 0.012783 -0.005859 -0.011230 0.054199 0.997070
0.010 17021 0 66 0 9 990 0.105461 -0.002131 0.003728 -0.004395 -0.018555 1.004395
0.010 17021 0 66 0 10 1001 -0.188019 0.023968 -0.019175 -0.022461 0.050293 1.001953
0.010 17021 0 66 0 10 1019 0.153931 -0.008522 0.022371 0.000488 -0.003906 1.007324
0.010 17021 0 66 0 10 987 -0.203466 0.015979 -0.010120 -0.016602 0.047852 1.009766
0.010 17021 0 66 0 10 999 0.170975 -0.019707 0.027164 0.007812 0.017578 1.007324
0.010 17021 0 66 0 10 1020 -0.175769 0.011185 -0.004261 -0.012695 0.030762 1.014648
0.010 17021 0 66 0 10 982 0.172573 -0.013848 0.017577 -0.003418 0.043457 1.005859
0.010 17021 0 66 0 10 1000 -0.183758 0.018642 0.001065 -0.017090 0.015137 1.011719
0.010 17021 0 66 0 10 1019 0.149137 -0.005859 0.019175 -0.012207 0.054199 1.002930
0.010 17021 0 66 0 10 984 -0.105994 0.014381 -0.002131 -0.020508 0.059082 1.002441
0.010 17021 0 66 0 10 987 0.091080 0.010120 0.010120 0.003418 -0.012207 1.002441
0.010 17021 0 66 0 10 1018 -0.181095 0.022371 -0.020240 -0.028809 0.039062 1.010742
0.010 17021 0 66 0 10 981 0.173105 -0.013848 0.025034 0.017090 0.014160 0.997070
0.010 17021 0 66 0 10 992 -0.186954 0.026632 -0.013848 -0.028320 0.032715 1.009766
0.010 17021 0 66 0 10 1010 0.186954 -0.003196 0.012783 0.009766 0.035156 0.995605
0.010 17021 0 66 0 10 980 -0.184291 0.016512 -0.003196 -0.022949 0.016602 1.023438
0.010 17021 0 66 0 11 1006 0.160855 0.001065 0.019175 -0.001953 0.054688 0.993652
0.010 17021 0 66 0 10 981 -0.173105 0.006392 0.005859 -0.015137 -0.007324 1.026367
0.010 17021 0 66 0 10 989 0.120908 -0.001065 0.005859 -0.001953 0.064941 0.983887
0.010 17021 0 66 0 10 1013 -0.124103 0.000000 0.005326 -0.008789 -0.015137 1.030273
0.010 17021 0 66 0 10 976 0.037284 0.004261 0.014381 -0.004395 0.062500 0.993652
0.010 17021 0 66 0 10 988 -0.031425 -0.001598 -0.003728 -0.002441 -0.026855 1.017578
0.010 17021 0 66 0 10 1002 -0.081493 0.009055 0.000533 -0.009277 0.057617 1.000000
0.010 17021 0 66 0 10 974 0.027697 -0.019175 -0.002663 0.009277 -0.025879 1.006348
0.010 17021 0 66 0 10 991 -0.108124 0.020773 -0.014914 -0.013672 0.058594 1.006348
0.010 17100 0 66 0 10 1002 0.085754 0.003196 0.010120 -0.004883 -0.009766 0.999023
0.010 17100 0 66 0 10 974 -0.188019 0.029295 -0.015979 -0.020996 0.039062 1.009277
0.010 17100 0 66 0 11 1002 0.173105 -0.014914 0.023968 0.002930 0.013184 0.998047
0.010 17100 0 66 0 10 976 -0.206661 0.025566 -0.011185 -0.026855 0.032715 1.017578
0.010 17100 0 66 0 10 988 0.178964 -0.014381 0.021838 -0.002930 0.045898 1.000000
0.010 17100 0 66 0 10 997 -0.171508 0.026099 0.001598 -0.021973 0.011230 1.018066
0.010 17100 0 66 0 10 975 0.162985 -0.004794 0.023968 -0.004395 0.065430 0.994629
0.010 17100 0 66 0 10 986 -0.158724 0.003196 0.003196 -0.006836 -0.007812 1.020508
0.010 17100 0 66 0 10 999 0.093211 -0.001598 0.025034 -0.006836 0.069824 0.989258
0.010 17100 0 66 0 10 973 -0.084689 -0.001598 0.002663 -0.002930 -0.026367 1.022461
0.010 17100 0 66 0 11 998 -0.012783 -0.004794 0.009587 -0.009766 0.059570 0.994141
0.010 17100 0 66 0 10 971 -0.012251 -0.009587 -0.004794 0.001465 -0.029297 1.015137
0.010 17100 0 66 0 10 988 -0.088417 0.004261 -0.005859 -0.008301 0.056641 0.999512
0.010 17100 0 66 0 10 1002 0.045274 -0.012783 0.005326 0.003418 -0.020996 1.003906
0.010 17100 0 66 0 10 972 -0.162453 0.019175 -0.019707 -0.016602 0.046387 1.007324
0.010 17100 0 66 0 10 985 0.145409 -0.012783 0.025034 0.000488 0.004883 1.003418
0.010 17100 0 66 0 10 1004 -0.200270 0.011718 -0.018109 -0.019531 0.037109 1.009766
0.010 17100 0 66 0 11 981 0.191748 -0.012251 0.032491 -0.004883 0.030273 1.010254
0.010 17100 0 66 0 10 998 -0.182693 0.011718 -0.009587 -0.018066 0.020996 1.011230
0.010 17100 0 66 0 10 972 0.037284 -0.006924 -0.004261 0.010254 -0.024902 1.008789
0.010 17100 0 66 0 10 979 -0.142213 0.013848 -0.004794 -0.020996 0.057129 1.003418
0.010 17100 0 66 0 10 1001 0.121973 -0.001598 0.003196 0.014160 -0.014160 1.007324
0.010 17100 0 66 0 10 966 -0.189617 0.031958 -0.013848 -0.036133 0.049805 1.003418
0.010 17100 0 66 0 10 982 0.169910 -0.005859 0.017044 0.003418 0.016113 1.003906
0.010 17100 0 66 0 11 967 -0.201868 0.028762 -0.003728 -0.030273 0.031250 1.018555
0.010 17100 0 66 0 10 978 0.190150 -0.017044 0.010653 0.001465 0.049805 0.999512
0.010 17100 0 66 0 10 998 -0.181628 0.012251 0.009055 -0.019531 0.008789 1.022949
0.010 17100 0 66 0 10 967 0.157127 -0.004261 0.020240 -0.006348 0.063477 0.987305
0.010 17100 0 66 0 10 979 -0.127832 0.008522 0.020240 -0.010742 -0.012207 1.024902
0.010 17100 0 66 0 11 966 0.036752 0.002663 0.009055 -0.006348 0.064453 0.989746
0.010 17100 0 66 0 10 982 -0.028762 -0.005326 0.006924 -0.008301 -0.025879 1.014648
0.010 17100 0 66 0 10 997 -0.064448 0.004794 0.004794 -0.008789 0.061523 0.995117
0.010 17100 0 66 0 10 973 0.041013 -0.009587 0.004261 0.000488 -0.023926 1.006348
0.010 17100 0 66 0 10 987 -0.118777 0.007989 -0.008522 -0.017090 0.057129 1.003418
0.010 17100 0 66 0 10 992 0.108657 -0.014914 0.013316 0.012207 -0.008789 1.001953
0.010 17100 0 66 0 11 980 -0.182693 0.025034 -0.014914 -0.027344 0.041992 1.016602
0.010 17100 0 66 0 10 998 0.187487 -0.006924 0.029295 0.009277 0.024414 0.997559
0.010 17100 0 66 0 10 971 -0.201335 0.026099 0.000000 -0.028320 0.026367 1.014160
0.010 0 0 0 0 10 978 0.190682 -0.012783 0.022903 0.001465 0.051758 0.993164
0.010 0 0 0 0 10 995 -0.182693 0.006924 -0.001065 -0.027344 -0.002441 1.020996
0.010 0 0 0 0 10 999 0.132093 -0.002663 0.020773 0.000000 0.067383 0.983887
0.010 0 0 0 0 10 998 -0.147006 0.011185 0.001065 -0.001953 -0.017578 1.013672
0.010 0 0 0 0 10 1039 0.038350 0.019175 0.011718 -0.002930 0.052734 0.993164
0.010 0 0 0 0 10 1015 -0.088417 -0.001065 0.011718 -0.005859 -0.025391 1.020020
0.010 0 0 0 0 9 1037 -0.002131 0.000000 0.015446 -0.006836 0.061523 0.988281
0.010 0 0 0 0 10 1049 -0.059655 0.002131 0.003196 -0.013672 -0.025391 1.018555
0.010 0 0 0 0 9 1077 -0.008522 -0.015979 -0.001598 0.007812 0.052246 1.006348
0.010 0 0 0 0 9 1083 -0.043143 -0.014381 0.006392 -0.000977 -0.020996 1.013184
0.010 0 0 0 0 10 1129 -0.024501 -0.001598 -0.003196 0.008789 0.056152 0.991211
0.010 0 0 0 0 9 1140 -0.051665 0.015446 0.004794 -0.019043 -0.013184 1.017090
0.010 0 0 0 0 8 1125 0.033556 0.002663 0.006924 0.008789 0.057617 0.992676
0.010 0 0 0 0 9 1140 -0.104396 0.006392 -0.002663 -0.012695 0.005371 1.022461
0.010 0 0 0 0 9 1164 0.109722 -0.006924 0.011185 -0.002930 0.046875 0.994629
0.010 0 0 0 0 8 1164 -0.148072 -0.026099 -0.003728 0.005371 0.027832 1.029297
0.010 0 0 0 0 9 1185 0.002131 0.019707 0.001065 -0.014160 -0.017578 1.017578
0.010 0 0 0 0 8 1238 -0.033556 0.001065 0.011718 -0.000488 0.058594 0.994141
0.010 0 0 0 0 8 1226 -0.075634 0.002663 0.000000 -0.014648 -0.005859 1.017578
0.010 0 0 0 0 8 1220 0.103863 0.002131 0.014381 -0.013672 0.043457 0.989746
0.010 0 0 0 0 8 1289 -0.188552 0.005326 0.004261 -0.014160 0.017578 1.021484
0.010 0 0 0 0 8 1289 0.172573 -0.014914 0.015979 0.008789 0.015137 1.002441
0.010 0 0 0 0 7 1327 -0.158192 0.010653 -0.011718 -0.018555 0.044434 1.003418
0.010 0 0 0 0 8 1308 0.032491 0.001065 0.007457 -0.004395 -0.008301 1.014160
0.010 0 0 0 0 8 1330 0.015446 -0.003728 0.013848 -0.001953 0.049805 1.001465
0.010 0 0 0 0 7 1374 -0.133691 0.006924 -0.004794 -0.019043 0.013672 1.010742
0.010 0 0 0 0 7 1411 0.148072 0.005326 0.014381 0.002441 0.026855 0.997559
0.010 0 0 0 0 7 1378 -0.142213 0.004794 -0.004794 -0.010742 0.042480 1.006836
0.010 0 0 0 0 7 1437 0.029295 -0.003728 0.016512 -0.002930 0.000000 1.022461
0.010 0 0 0 0 7 1484 0.041013 -0.008522 0.004794 0.000977 0.045410 0.996582
0.010 0 0 0 0 7 1437 -0.142213 0.000533 0.003728 -0.007324 0.025391 1.018066
0.010 0 0 0 0 7 1489 0.131028 -0.007457 0.026632 0.002441 0.011230 1.013184
0.010 0 0 0 0 6 1525 -0.060187 -0.019707 -0.006924 0.005859 0.039551 0.995117
0.010 0 0 0 0 7 1577 -0.109722 0.007457 -0.001598 -0.013672 0.013184 1.017090
0.010 0 0 0 0 6 1603 0.123038 -0.003196 0.021838 -0.000488 0.014160 1.014648
0.010 0 0 0 0 6 1634 -0.113983 -0.018109 -0.013848 0.001953 0.039551 0.992188
0.010 0 0 0 0 7 1602 -0.069242 0.002663 0.000533 -0.010254 0.012695 1.021484
0.010 0 0 0 0 6 1647 0.116646 -0.000533 0.019707 -0.003906 0.020508 1.007812
0.010 0 0 0 0 6 1671 -0.140615 -0.007457 -0.011185 -0.006836 0.041016 0.994629
0.010 0 0 0 0 6 1689 -0.040480 0.011185 0.005859 -0.012695 0.011719 1.016602
0.010 0 0 0 0 5 1759 0.127832 -0.005326 0.017577 -0.003418 0.021973 1.008789
0.010 0 0 0 0 6 1798 -0.109722 -0.007989 0.000533 -0.005859 0.035156 0.992188
0.010 0 0 0 0 6 1844 -0.071905 0.011718 -0.003728 -0.017090 0.007812 1.014160
0.010 0 0 0 0 5 1826 0.094809 0.003196 0.012783 -0.009277 0.019043 1.014648
0.010 0 0 0 0 5 1846 -0.083091 -0.002131 0.007457 -0.006348 0.029297 0.993164
0.010 0 0 0 0 6 1881 -0.084689 0.010120 -0.006392 -0.006836 0.024902 1.003906
0.010 0 0 0 0 5 1969 0.075101 0.000000 0.012251 -0.010254 0.025391 1.022949
0.010 0 0 0 0 5 1954 0.006924 -0.016512 0.021305 -0.001465 0.035645 0.999023
0.010 0 0 0 0 5 1976 -0.085754 0.006392 0.007457 -0.009277 0.025879 0.994141
0.010 0 0 0 0 5 2058 0.002131 0.015979 0.002663 -0.008789 0.021484 1.014648
0.010 0 0 0 0 5 2074 0.029827 -0.002663 0.011718 -0.011230 0.029297 1.014648
0.010 0 0 0 0 5 2075 -0.003196 -0.020240 0.011185 0.000000 0.028809 1.000977
0.010 0 0 0 0 4 2151 -0.051665 -0.002663 0.000000 0.002441 0.014160 0.995605
0.010 0 0 0 0 5 2159 -0.026632 0.013848 -0.003196 -0.004395 0.027344 1.008789
0.010 0 0 0 0 4 2226 -0.007457 -0.007457 0.007989 -0.012695 0.027832 1.019531
0.010 0 0 0 0 5 2232 0.002663 -0.014381 0.018109 -0.006836 0.025879 1.003418
0.010 0 0 0 0 4 2304 -0.037817 0.004261 0.015446 0.001465 0.019531 1.002930
0.010 0 0 0 0 4 2418 -0.018642 0.006924 -0.001598 -0.003906 0.020508 1.014160
0.010 0 0 0 0 4 2381 -0.020773 0.000000 -0.001065 -0.010742 0.027832 1.011230
0.010 0 0 0 0 5 2527 -0.005326 -0.008522 0.015979 -0.009277 0.025879 1.012207
0.010 0 0 0 0 4 2480 -0.027697 -0.002131 0.014381 -0.003418 0.020508 1.001953
0.010 0 0 0 0 3 2550 -0.015446 0.005326 0.000000 -0.001953 0.018555 1.000000
0.010 0 0 0 0 4 2615 -0.010653 0.009587 0.001065 -0.008789 0.031250 1.009766
0.010 0 0 0 0 4 2721 -0.010120 -0.010653 0.006924 -0.014160 0.029297 1.016113
0.010 0 0 0 0 4 2718 -0.013316 -0.010120 0.017044 -0.005371 0.028320 1.007812
0.010 0 0 0 0 3 2757 -0.033556 0.004794 0.013316 -0.004395 0.012207 1.002930
0.010 0 0 0 0 4 2852 -0.020240 0.008522 -0.003728 -0.006836 0.016113 1.001465
0.010 0 0 0 0 3 2902 -0.026099 0.005859 -0.006924 -0.006836 0.021484 1.010254
0.010 0 0 0 0 4 3030 -0.022903 0.001598 -0.002663 -0.015137 0.024902 1.009277
0.010 0 0 0 0 3 3106 -0.031958 -0.015979 0.009587 -0.004883 0.031738 1.011230
0.010 0 0 0 0 3 3211 -0.012783 -0.008522 0.021838 -0.000977 0.023438 1.004395
0.010 0 0 0 0 3 3241 -0.010653 0.008522 0.008522 0.000977 0.013672 1.002441
0.010 0 0 0 0 3 3335 -0.034088 0.008522 -0.011185 -0.004883 0.019531 1.010742
0.010 0 0 0 0 3 3436 -0.011185 -0.003196 -0.006392 -0.008301 0.025391 1.013672
0.010 0 0 0 0 3 3501 -0.037284 -0.004794 0.007989 -0.018555 0.029297 1.011719
0.010 0 0 0 0 3 3588 -0.037284 -0.010120 0.014381 -0.009766 0.028809 1.011719
0.010 0 0 0 0 3 3678 -0.003196 -0.002663 0.012783 -0.002930 0.018066 1.002441
0.010 0 0 0 0 2 3687 -0.016512 0.014381 0.001598 0.001465 0.014160 1.004883
0.010 0 0 0 0 3 3789 -0.014914 0.011718 -0.006392 -0.002441 0.020508 1.004883
0.010 0 0 0 0 3 3913 -0.010653 0.003728 -0.004794 -0.013184 0.024414 1.008789
0.010 0 0 0 0 2 3963 -0.018642 -0.005859 0.007989 -0.015625 0.032715 1.015137
0.010 0 0 0 0 3 4107 -0.044741 -0.009587 0.019707 -0.011230 0.033691 1.009277
0.010 0 0 0 0 2 4314 -0.021838 -0.006924 0.012783 -0.003906 0.024414 1.009766
0.010 0 0 0 0 2 4303 -0.018642 0.004261 0.002663 -0.000977 0.018555 1.002441
0.010 0 0 0 0 2 4382 -0.019175 0.013316 -0.000533 0.002930 0.017578 1.004395
0.010 0 0 0 0 3 4589 -0.004261 0.007457 -0.005326 -0.004883 0.013672 1.008301
0.010 0 0 0 0 2 4851 0.018109 0.004794 0.003196 -0.008789 0.028809 1.008789
0.010 0 0 0 0 2 4893 -0.021305 -0.004261 0.011718 -0.014160 0.031738 1.009277
0.010 0 0 0 0 2 5014 -0.018109 -0.010653 0.011718 -0.012207 0.029297 1.017090
0.010 0 0 0 0 2 5325 -0.023436 -0.011185 0.010120 -0.007324 0.030762 1.006836
0.010 0 0 0 0 1 5265 -0.037817 -0.003728 0.005326 -0.002441 0.020996 1.007324
0.010 0 0 0 0 2 5615 -0.017044 0.001065 0.001065 0.000977 0.022461 1.003906
0.010 0 0 0 0 2 5662 -0.017044 0.009055 0.003728 -0.003418 0.020020 1.008301
0.010 0 0 0 0 2 5804 -0.014914 0.007989 0.006392 -0.007812 0.019531 1.006348
0.010 0 0 0 0 1 6022 -0.010120 0.001598 0.005859 -0.009766 0.020020 1.008789
0.010 0 0 0 0 2 6203 -0.013316 -0.001065 0.001065 -0.009766 0.021973 1.012207
0.010 0 0 0 0 1 6469 -0.008522 -0.004794 0.000533 -0.009766 0.024414 1.010254
0.010 0 0 0 0 2 6754 -0.034621 0.000533 0.002131 -0.006836 0.029297 1.004883
0.010 0 0 0 0 1 7036 -0.024501 0.004261 0.009055 -0.005371 0.030762 1.007812
0.010 0 0 0 0 2 7359 -0.034621 0.003196 0.009055 -0.006348 0.030762 1.005371
0.010 0 0 0 0 1 7707 -0.033556 0.005859 0.006924 -0.007812 0.022949 1.007812
0.010 0 0 0 0 1 8119 -0.019707 -0.002131 0.002131 -0.009277 0.019043 1.009766
0.010 0 0 0 0 1 8109 -0.015979 -0.004794 -0.001598 -0.005371 0.018066 1.009277
0.010 0 0 0 0 1 8495 -0.011718 -0.006392 0.002131 -0.005371 0.021973 1.008301
0.010 0 0 0 0 2 9024 -0.011185 0.000533 0.007457 -0.005371 0.023438 1.005371
0.010 0 0 0 0 1 9601 -0.015446 0.004261 0.007457 -0.003906 0.024902 1.004883
0.010 0 0 0 0 1 10124 -0.018109 0.001065 0.005859 -0.005371 0.026367 1.007812
0.010 0 0 0 0 0 10124 -0.021838 0.003728 0.003728 -0.007812 0.025879 1.007812
0.010 0 0 0 0 1 10262 -0.019175 0.000000 0.003196 -0.004395 0.026367 1.008301
0.010 0 0 0 0 1 10976 -0.025566 -0.003728 0.005326 -0.004883 0.025391 1.008789
0.010 0 0 0 0 1 11929 -0.018109 0.001065 0.006392 -0.006348 0.023926 1.005859
0.010 0 0 0 0 1 12348 -0.015979 0.002663 0.005859 -0.004883 0.021484 1.007324
0.010 0 0 0 0 1 13535 -0.011718 -0.004261 0.003196 -0.004883 0.022461 1.008301
0.010 0 0 0 0 0 13535 -0.014914 0.001065 0.002131 -0.008301 0.023438 1.009277
0.010 0 0 0 0 1 15459 -0.011185 0.001598 0.007457 -0.003418 0.028809 1.004883
0.010 0 0 0 0 0 15459 -0.021838 -0.001598 0.006392 -0.008789 0.027344 1.013184
0.010 0 0 0 0 1 16345 -0.021305 -0.007457 0.005326 -0.005371 0.025879 1.006348
